incident_id,actor.external.motive.Espionage,actor.external.motive.Financial,actor.external.motive.Fun,actor.external.motive.Grudge,actor.external.motive.Ideology,actor.external.motive.NA,actor.external.motive.Other,actor.external.motive.Unknown,actor.external.variety.Acquaintance,actor.external.variety.Activist,actor.external.variety.Competitor,actor.external.variety.Customer,actor.external.variety.Force.majeure,actor.external.variety.Former.employee,actor.external.variety.Nation.state,actor.external.variety.Organized.crime,actor.external.variety.Other,actor.external.variety.State.affiliated,actor.external.variety.Unaffiliated,actor.external.variety.Unknown,actor.external,actor.internal.motive.Convenience,actor.internal.motive.Espionage,actor.internal.motive.Fear,actor.internal.motive.Financial,actor.internal.motive.Fun,actor.internal.motive.Grudge,actor.internal.motive.Ideology,actor.internal.motive.NA,actor.internal.motive.Other,actor.internal.motive.Unknown,actor.internal.variety.Call.center,actor.internal.variety.Cashier,actor.internal.variety.Developer,actor.internal.variety.End.user,actor.internal.variety.Executive,actor.internal.variety.Finance,actor.internal.variety.Helpdesk,actor.internal.variety.Human.resources,actor.internal.variety.Maintenance,actor.internal.variety.Manager,actor.internal.variety.Other,actor.internal.variety.System.admin,actor.internal.variety.Unknown,actor.internal,actor.partner.motive.Convenience,actor.partner.motive.Financial,actor.partner.motive.Fun,actor.partner.motive.NA,actor.partner.motive.Other,actor.partner.motive.Unknown,actor.partner,actor.unknown,action.malware.variety.Adminware,action.malware.variety.Backdoor,action.malware.variety.Brute.force,action.malware.variety.C2,action.malware.variety.Capture.app.data,action.malware.variety.Capture.stored.data,action.malware.variety.Client.side.attack,action.malware.variety.Destroy.data,action.malware.variety.Disable.controls,action.malware.variety.DoS,action.malware.variety.Downloader,action.malware.variety.Exploit.vuln,action.malware.variety.Export.data,action.malware.variety.Other,action.malware.variety.Packet.sniffer,action.malware.variety.Password.dumper,action.malware.variety.Ram.scraper,action.malware.variety.Ransomware,action.malware.variety.Rootkit,action.malware.variety.Scan.network,action.malware.variety.Spam,action.malware.variety.Spyware.Keylogger,action.malware.variety.Unknown,action.malware.vector.Direct.install,action.malware.vector.Download.by.malware,action.malware.vector.Email.attachment,action.malware.vector.Email.autoexecute,action.malware.vector.Email.link,action.malware.vector.Other,action.malware.vector.Remote.injection,action.malware.vector.Unknown,action.malware.vector.Web.drive.by,action.malware,action.hacking.variety.Abuse.of.functionality,action.hacking.variety.Brute.force,action.hacking.variety.Cryptanalysis,action.hacking.variety.DoS,action.hacking.variety.Forced.browsing,action.hacking.variety.MitM,action.hacking.variety.Other,action.hacking.variety.Path.traversal,action.hacking.variety.RFI,action.hacking.variety.SQLi,action.hacking.variety.SSI.injection,action.hacking.variety.Unknown,action.hacking.variety.Use.of.backdoor.or.C2,action.hacking.variety.Use.of.stolen.creds,action.hacking.variety.XSS,action.hacking.vector.3rd.party.desktop,action.hacking.vector.Backdoor.or.C2,action.hacking.vector.Command.shell,action.hacking.vector.Desktop.sharing,action.hacking.vector.Other,action.hacking.vector.Partner,action.hacking.vector.Physical.access,action.hacking.vector.Unknown,action.hacking.vector.VPN,action.hacking.vector.Web.application,action.hacking,action.social.target.Call.center,action.social.target.Cashier,action.social.target.Customer,action.social.target.End.user,action.social.target.Executive,action.social.target.Finance,action.social.target.Maintenance,action.social.target.Manager,action.social.target.Other,action.social.target.Partner,action.social.target.System.admin,action.social.target.Unknown,action.social.variety.Baiting,action.social.variety.Bribery,action.social.variety.Elicitation,action.social.variety.Extortion,action.social.variety.Forgery,action.social.variety.Influence,action.social.variety.Other,action.social.variety.Phishing,action.social.variety.Pretexting,action.social.variety.Scam,action.social.variety.Unknown,action.social.vector.Documents,action.social.vector.Email,action.social.vector.IM,action.social.vector.In.person,action.social.vector.Phone,action.social.vector.SMS,action.social.vector.Software,action.social.vector.Unknown,action.social.vector.Website,action.social,action.misuse.variety.Data.mishandling,action.misuse.variety.Email.misuse,action.misuse.variety.Embezzlement,action.misuse.variety.Illicit.content,action.misuse.variety.Knowledge.abuse,action.misuse.variety.Net.misuse,action.misuse.variety.Privilege.abuse,action.misuse.variety.Unapproved.hardware,action.misuse.variety.Unapproved.software,action.misuse.variety.Unapproved.workaround,action.misuse.variety.Unknown,action.misuse.vector.LAN.access,action.misuse.vector.Non.corporate,action.misuse.vector.Other,action.misuse.vector.Physical.access,action.misuse.vector.Remote.access,action.misuse.vector.Unknown,action.misuse,action.physical.location.Other,action.physical.location.Partner.facility,action.physical.location.Partner.vehicle,action.physical.location.Personal.residence,action.physical.location.Personal.vehicle,action.physical.location.Public.facility,action.physical.location.Public.vehicle,action.physical.location.Unknown,action.physical.location.Victim.grounds,action.physical.location.Victim.public.area,action.physical.location.Victim.secure.area,action.physical.location.Victim.work.area,action.physical.variety.Connection,action.physical.variety.Other,action.physical.variety.Snooping,action.physical.variety.Surveillance,action.physical.variety.Tampering,action.physical.variety.Theft,action.physical.variety.Unknown,action.physical.variety.Wiretapping,action.physical.vector.Bypassed.controls,action.physical.vector.Disabled.controls,action.physical.vector.Privileged.access,action.physical.vector.Uncontrolled.location,action.physical.vector.Unknown,action.physical.vector.Visitor.privileges,action.physical,action.error.variety.Classification.error,action.error.variety.Data.entry.error,action.error.variety.Disposal.error,action.error.variety.Gaffe,action.error.variety.Loss,action.error.variety.Maintenance.error,action.error.variety.Malfunction,action.error.variety.Misconfiguration,action.error.variety.Misdelivery,action.error.variety.Omission,action.error.variety.Other,action.error.variety.Programming.error,action.error.variety.Publishing.error,action.error.variety.Unknown,action.error.vector.Carelessness,action.error.vector.Inadequate.personnel,action.error.vector.Inadequate.processes,action.error.vector.Inadequate.technology,action.error.vector.Other,action.error.vector.Random.error,action.error.vector.Unknown,action.error,action.environmental.variety.Fire,action.environmental.variety.Humidity,action.environmental.variety.Power.failure,action.environmental,action.unknown,asset.assets.Network,asset.assets.Person,asset.assets.Server,asset.assets.Unknown,asset.assets.User.Dev,asset.assets.variety.M...Disk.drive,asset.assets.variety.M...Disk.media,asset.assets.variety.M...Documents,asset.assets.variety.M...Flash.drive,asset.assets.variety.M...Other,asset.assets.variety.M...Payment.card,asset.assets.variety.M...Smart.card,asset.assets.variety.M...Tapes,asset.assets.variety.N...Access.reader,asset.assets.variety.N...Broadband,asset.assets.variety.N...Camera,asset.assets.variety.N...Firewall,asset.assets.variety.N...LAN,asset.assets.variety.N...Other,asset.assets.variety.N...PBX,asset.assets.variety.N...Private.WAN,asset.assets.variety.N...Router.or.switch,asset.assets.variety.N...SAN,asset.assets.variety.N...Telephone,asset.assets.variety.N...WLAN,asset.assets.variety.P...Call.center,asset.assets.variety.P...Cashier,asset.assets.variety.P...Customer,asset.assets.variety.P...End.user,asset.assets.variety.P...Executive,asset.assets.variety.P...Finance,asset.assets.variety.P...Maintenance,asset.assets.variety.P...Manager,asset.assets.variety.P...Other,asset.assets.variety.P...Partner,asset.assets.variety.P...System.admin,asset.assets.variety.S...Authentication,asset.assets.variety.S...Backup,asset.assets.variety.S...Code.repository,asset.assets.variety.S...Database,asset.assets.variety.S...Directory,asset.assets.variety.S...DNS,asset.assets.variety.S...File,asset.assets.variety.S...Mail,asset.assets.variety.S...Mainframe,asset.assets.variety.S...Other,asset.assets.variety.S...Payment.switch,asset.assets.variety.S...POS.controller,asset.assets.variety.S...Remote.access,asset.assets.variety.S...SCADA,asset.assets.variety.S...VM.host,asset.assets.variety.S...Web.application,asset.assets.variety.T...ATM,asset.assets.variety.T...Gas.terminal,asset.assets.variety.T...Kiosk,asset.assets.variety.T...Other,asset.assets.variety.T...PED.pad,asset.assets.variety.U...Desktop,asset.assets.variety.U...Laptop,asset.assets.variety.U...Media,asset.assets.variety.U...Mobile.phone,asset.assets.variety.U...Other,asset.assets.variety.U...Peripheral,asset.assets.variety.U...POS.terminal,asset.assets.variety.U...Tablet,asset.assets.variety.U...Telephone,asset.assets.variety.Unknown,attribute.integrity.variety.Alter.behavior,attribute.integrity.variety.Created.account,attribute.integrity.variety.Fraudulent.transaction,attribute.integrity.variety.Hardware.tampering,attribute.integrity.variety.Log.tampering,attribute.integrity.variety.Misappropriation,attribute.integrity.variety.Misrepresentation,attribute.integrity.variety.Modify.configuration,attribute.integrity.variety.Modify.data,attribute.integrity.variety.Modify.privileges,attribute.integrity.variety.Other,attribute.integrity.variety.Software.installation,attribute.integrity.variety.Unknown,attribute.availability.variety.Degradation,attribute.availability.variety.Destruction,attribute.availability.variety.Interruption,attribute.availability.variety.Loss,attribute.availability.variety.Obscuration,attribute.availability.variety.Other
A5C330C2-A1AC-477C-A795-F70CDB6B8BFF,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A5FCBB83-42B0-4E68-93EC-2B72A08B7946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
A6162CD0-DFE3-4226-A4AA-59FF69890200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
A61664D6-A675-483C-B6DE-EB9EE9FF4FA0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
A6288B64-12BE-4048-BB17-F90B391E0E02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A62CFC6A-5D5A-4A65-9055-A9BC95D3B735,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
A65406B2-F60B-43A4-945B-0E3010D3CCF2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A66B5877-9BF1-447B-ADD0-A62F9E9A0842,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
A67046EA-6245-47D4-8AEF-AD18832C1DDE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A67C4991-A002-4608-A797-77BE1D0DA610,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A68DB0CD-7AA3-4FCB-A238-D393B71A1282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6A827D8-66EE-4746-8146-0143711B3A3A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
A6B68837-DA55-41C7-97B1-0E9FFFB8AF02,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A6C44A9A-8E9A-4BFE-A2B6-1005FDF8F5A0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
A6D1C2F4-5858-45B8-A6E2-5C7C334138CD,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
